1,0.0117094
2,0.0116355
3,0.0118432
4,0.0120494
5,0.013743
6,0.0122379
7,0.0121316
8,0.01181
9,0.0133962
10,0.0156228
11,0.0172018
12,0.014995
13,0.0152238
14,0.0153346
15,0.0151323
16,0.0132673
17,0.0144732
18,0.0159643
19,0.0127598
20,0.0164605
21,0.0113821
22,0.0153312
23,0.0135112
24,0.0135665
25,0.0135596
26,0.0144582
27,0.0121489
28,0.0128583
29,0.0139449
30,0.0124483
31,0.0136887
32,0.0127555
33,0.0148679
34,0.0167244
35,0.0121988
36,0.0109552
37,0.0116892
38,0.0153927
39,0.0118388
40,0.0110995
41,0.0116116
42,0.0107388
43,0.0107161
44,0.0112458
45,0.0135749
46,0.0142693
47,0.0120672
48,0.0129591
49,0.0137694
50,0.0121037
51,0.0126134
52,0.0116703
53,0.0105594
54,0.0113472
55,0.0144858
56,0.0128298
57,0.0117897
58,0.0117295
59,0.0119932
60,0.014791
61,0.015859
62,0.0142313
63,0.0137308
64,0.0141826
65,0.0116545
66,0.0116085
67,0.0162409
68,0.0127057
69,0.0161649
70,0.0138162
71,0.011719
72,0.0126549
73,0.0121273
74,0.011206
75,0.0127125
76,0.0114053
77,0.0122098
78,0.0148007
79,0.0114568
80,0.012171
81,0.0145409
82,0.0148107
83,0.0154436
84,0.0154635
85,0.0149433
86,0.0150593
87,0.01145
88,0.0142038
89,0.0125991
90,0.0172415
91,0.0123902
92,0.0124976
93,0.0123867
94,0.0124037
95,0.012324
96,0.0142066
97,0.0145061
98,0.0120242
99,0.0119099
100,0.0126012
