1,0.00944852
2,0.010155
3,0.00883189
4,0.00861288
5,0.00862671
6,0.00909758
7,0.00883023
8,0.00958968
9,0.00952799
10,0.00934256
11,0.00870994
12,0.00876526
13,0.00913513
14,0.0106131
15,0.00875547
16,0.0098017
17,0.00906342
18,0.00911832
19,0.0106027
20,0.00902597
21,0.00900963
22,0.00929944
23,0.0109756
24,0.00874429
25,0.00928703
26,0.00899798
27,0.00918751
28,0.00874807
29,0.00925638
30,0.00919006
31,0.0089152
32,0.0117833
33,0.0117889
34,0.00900153
35,0.009193
36,0.0105952
37,0.00999598
38,0.010663
39,0.00968348
40,0.0120151
41,0.0109023
42,0.0106759
43,0.0116527
44,0.0159282
45,0.0125042
46,0.0121246
47,0.012238
48,0.0135006
49,0.0120089
50,0.0135497
51,0.0139136
52,0.0116156
53,0.0109161
54,0.0139971
55,0.0113951
56,0.0142163
57,0.0113716
58,0.013328
59,0.0111256
60,0.0124523
61,0.0129843
62,0.0123631
63,0.0111765
64,0.0126134
65,0.0113459
66,0.0140024
67,0.0134474
68,0.0136058
69,0.0134503
70,0.0130178
71,0.0126817
72,0.0125912
73,0.0114811
74,0.011284
75,0.0107705
76,0.0108541
77,0.0116632
78,0.0145166
79,0.0130098
80,0.0155712
81,0.0136886
82,0.0118292
83,0.0110018
84,0.0129767
85,0.0148557
86,0.0126846
87,0.0117779
88,0.012295
89,0.0109027
90,0.011481
91,0.011949
92,0.0115394
93,0.0117245
94,0.0123693
95,0.0115902
96,0.0107599
97,0.0129566
98,0.0132342
99,0.0121258
100,0.0108225
