1,0.0114825
2,0.0125444
3,0.0113953
4,0.0109607
5,0.0110269
6,0.0138917
7,0.013285
8,0.0126352
9,0.0118098
10,0.0115087
11,0.0150184
12,0.016321
13,0.0151353
14,0.0155283
15,0.0147791
16,0.0136657
17,0.0121072
18,0.0133569
19,0.015227
20,0.0150767
21,0.0136096
22,0.0111667
23,0.016133
24,0.0135319
25,0.01423
26,0.0135822
27,0.0152728
28,0.0150007
29,0.0138996
30,0.0115825
31,0.0155883
32,0.0117871
33,0.0134377
34,0.0158792
35,0.0119809
36,0.0116494
37,0.0126407
38,0.0116803
39,0.0113876
40,0.0142361
41,0.0114417
42,0.0112586
43,0.0147185
44,0.0117284
45,0.0158119
46,0.013451
47,0.0137625
48,0.0112019
49,0.0124396
50,0.0124786
51,0.0120405
52,0.0116657
53,0.0108416
54,0.0117216
55,0.0114487
56,0.012948
57,0.0160849
58,0.0113407
59,0.0114697
60,0.0117
61,0.015641
62,0.0140221
63,0.0157086
64,0.0126493
65,0.0139075
66,0.0115621
67,0.0129696
68,0.0117553
69,0.0123864
70,0.0167471
71,0.0138332
72,0.0119409
73,0.0135428
74,0.011575
75,0.011544
76,0.0146239
77,0.0132613
78,0.0118124
79,0.0147026
80,0.0143553
81,0.0114898
82,0.0116559
83,0.0153416
84,0.0161373
85,0.0151103
86,0.0154914
87,0.0117355
88,0.0111734
89,0.0144059
90,0.0115997
91,0.0115165
92,0.0116834
93,0.0119161
94,0.0134515
95,0.0117024
96,0.0118761
97,0.0140118
98,0.0140869
99,0.0116623
100,0.0119426
