1,0.00104685
2,0.00108903
3,0.00123963
4,0.00149419
5,0.00122346
6,0.0010522
7,0.00109856
8,0.00147408
9,0.0010846
10,0.00128629
11,0.00119497
12,0.00113116
13,0.00115842
14,0.00116993
15,0.0011601
16,0.00115878
17,0.0013356
18,0.00151558
19,0.0012179
20,0.0012406
21,0.00157582
22,0.00122445
23,0.00115369
24,0.00164218
25,0.00161852
26,0.00140173
27,0.00141934
28,0.00149993
29,0.00151633
30,0.00138478
31,0.00162023
32,0.00151788
33,0.00156063
34,0.00169288
35,0.00145239
36,0.00153809
37,0.00147233
38,0.00153259
39,0.00147113
40,0.00145528
41,0.00148698
42,0.00158261
43,0.00146092
44,0.00182388
45,0.00154056
46,0.00155614
47,0.00162949
48,0.00150039
49,0.00166636
50,0.00141095
51,0.00162445
52,0.00160052
53,0.00154242
54,0.00182458
55,0.00200669
56,0.00133882
57,0.00134561
58,0.00113074
59,0.00141463
60,0.0014205
61,0.00172243
62,0.00117358
63,0.00145845
64,0.00162947
65,0.00167282
66,0.00144275
67,0.00149474
68,0.00121802
69,0.00177289
70,0.00163783
71,0.00126636
72,0.00122446
73,0.00121903
74,0.00171699
75,0.00133485
76,0.00142597
77,0.00150398
78,0.00150189
79,0.00120005
80,0.00114288
81,0.00113276
82,0.00122113
83,0.00145737
84,0.00157733
85,0.00128944
86,0.00126575
87,0.00124051
88,0.00110173
89,0.00131832
90,0.00155821
91,0.00145984
92,0.00118125
93,0.00117701
94,0.00127816
95,0.00113781
96,0.00111872
97,0.00139679
98,0.00113437
99,0.00117227
100,0.00123805
