1,0.00185102
2,0.00151671
3,0.00152493
4,0.00157443
5,0.0015006
6,0.00153413
7,0.00153295
8,0.00154848
9,0.00148883
10,0.00151453
11,0.00147897
12,0.00151735
13,0.00158952
14,0.00173325
15,0.00156898
16,0.00151284
17,0.001631
18,0.00155214
19,0.00158035
20,0.00151659
21,0.00146893
22,0.00151489
23,0.00154468
24,0.00160245
25,0.00173243
26,0.00160932
27,0.00155775
28,0.00153629
29,0.00153388
30,0.00178232
31,0.00153863
32,0.0015913
33,0.00158231
34,0.00165821
35,0.0016186
36,0.00174821
37,0.00159037
38,0.00158799
39,0.00158459
40,0.00161027
41,0.00157758
42,0.00170104
43,0.00162449
44,0.00156432
45,0.0016071
46,0.00165409
47,0.00172894
48,0.00162505
49,0.00172093
50,0.00165233
51,0.00170312
52,0.00162674
53,0.00173186
54,0.00178882
55,0.00167689
56,0.00168954
57,0.0017179
58,0.00183698
59,0.00180016
60,0.0020838
61,0.00206201
62,0.00190915
63,0.00211985
64,0.00201924
65,0.00211131
66,0.00192624
67,0.00215615
68,0.00199067
69,0.00200581
70,0.00199549
71,0.00201734
72,0.00238275
73,0.00201617
74,0.0018064
75,0.00169161
76,0.00170609
77,0.00169954
78,0.00211703
79,0.0020845
80,0.00159193
81,0.00179961
82,0.00178715
83,0.00177124
84,0.00172268
85,0.00170276
86,0.00171109
87,0.00162012
88,0.00172827
89,0.00167564
90,0.00176718
91,0.00171364
92,0.00163272
93,0.00175294
94,0.0017117
95,0.00188702
96,0.00177809
97,0.00175228
98,0.00179374
99,0.00177639
100,0.00163955
