1,0.0266144
2,0.0251526
3,0.0291286
4,0.0286987
5,0.025639
6,0.023349
7,0.0260535
8,0.0286631
9,0.025058
10,0.0342554
11,0.0287135
12,0.0265984
13,0.028641
14,0.0321866
15,0.0292665
16,0.0305406
17,0.0275789
18,0.0302395
19,0.0256079
20,0.0291877
21,0.0263751
22,0.0254414
23,0.0277691
24,0.0315617
25,0.0316778
26,0.0353155
27,0.0340332
28,0.0285139
29,0.0278977
30,0.0254721
31,0.0314052
32,0.0283491
33,0.0336443
34,0.0337505
35,0.0347255
36,0.0286969
37,0.0257444
38,0.0292394
39,0.0278537
40,0.0264322
41,0.0289809
42,0.0250437
43,0.0257127
44,0.0276753
45,0.0361858
46,0.0357744
47,0.0294482
48,0.0287557
49,0.0315212
50,0.029471
51,0.0250709
52,0.0248897
53,0.0270722
54,0.0240794
55,0.0244539
56,0.0263644
57,0.0336879
58,0.0350785
59,0.0273083
60,0.0269768
61,0.0326629
62,0.02626
63,0.0253779
64,0.0291256
65,0.0273798
66,0.0276501
67,0.0279553
68,0.0334292
69,0.0341279
70,0.0293981
71,0.0338988
72,0.0251331
73,0.0292527
74,0.0259821
75,0.0258381
76,0.0324634
77,0.0310929
78,0.0263254
79,0.0304739
80,0.0253032
81,0.0340402
82,0.0272083
83,0.029846
84,0.0263163
85,0.0337679
86,0.0351988
87,0.0244803
88,0.0321724
89,0.0301877
90,0.0260217
91,0.0283081
92,0.0353802
93,0.0327167
94,0.0243227
95,0.0244555
96,0.0354696
97,0.0287571
98,0.0251331
99,0.0247731
100,0.0252912
