1,0.243581,1000000
2,0.240975,1000000
3,0.218762,1000000
4,0.227667,1000000
5,0.211946,1000000
6,0.245284,1000000
7,0.241935,1000000
8,0.236751,1000000
9,0.518736,1000000
10,0.226357,1000000
11,0.219539,1000000
12,0.292466,1000000
13,0.263388,1000000
14,0.27412,1000000
15,0.274781,1000000
16,0.302927,1000000
17,0.238774,1000000
18,0.463179,1000000
19,0.251747,1000000
20,0.24346,1000000
21,0.226897,1000000
22,0.47403,1000000
23,0.259834,1000000
24,0.263324,1000000
25,0.214557,1000000
26,0.243258,1000000
27,0.254188,1000000
28,0.235648,1000000
29,0.300746,1000000
30,0.28001,1000000
31,0.244877,1000000
32,0.257508,1000000
33,0.25306,1000000
34,0.256791,1000000
35,0.37032,1000000
36,0.258009,1000000
37,0.255579,1000000
38,0.246282,1000000
39,0.252505,1000000
40,0.342826,1000000
41,0.294898,1000000
42,0.24174,1000000
43,0.280443,1000000
44,0.309941,1000000
45,0.279945,1000000
46,0.314009,1000000
47,0.265695,1000000
48,0.224025,1000000
49,0.225596,1000000
50,0.25361,1000000
51,0.338318,1000000
52,0.234701,1000000
53,0.228003,1000000
54,0.243115,1000000
55,0.298159,1000000
56,0.338489,1000000
57,0.386321,1000000
58,0.246775,1000000
59,0.500894,1000000
60,0.276126,1000000
61,0.239097,1000000
62,0.227952,1000000
63,0.259541,1000000
64,0.249432,1000000
65,0.285932,1000000
66,0.234312,1000000
67,0.242559,1000000
68,0.244669,1000000
69,0.271307,1000000
70,0.430496,1000000
71,0.226496,1000000
72,0.487251,1000000
73,0.260572,1000000
74,0.272066,1000000
75,0.226651,1000000
76,0.235558,1000000
77,0.224848,1000000
78,0.225396,1000000
79,0.237381,1000000
80,0.272973,1000000
81,0.522224,1000000
82,0.256289,1000000
83,0.247351,1000000
84,0.235122,1000000
85,0.286854,1000000
86,0.227292,1000000
87,0.266854,1000000
88,0.412552,1000000
89,0.298182,1000000
90,0.23245,1000000
91,0.288785,1000000
92,0.252861,1000000
93,0.263275,1000000
94,0.238356,1000000
95,0.491797,1000000
96,0.245167,1000000
97,0.21773,1000000
98,0.247025,1000000
99,0.3251,1000000
100,0.262387,1000000
