1,0.271318,1000000
2,0.27001,1000000
3,0.47736,1000000
4,0.413246,1000000
5,0.571324,1000000
6,0.25687,1000000
7,0.408914,1000000
8,0.281496,1000000
9,0.249363,1000000
10,0.528581,1000000
11,0.439684,1000000
12,0.37179,1000000
13,0.421904,1000000
14,0.612045,1000000
15,0.514833,1000000
16,0.308792,1000000
17,0.549612,1000000
18,0.544573,1000000
19,0.308493,1000000
20,0.464389,1000000
21,0.565475,1000000
22,0.308633,1000000
23,0.282775,1000000
24,0.329141,1000000
25,0.262943,1000000
26,0.540658,1000000
27,0.57163,1000000
28,0.569394,1000000
29,0.393392,1000000
30,0.390449,1000000
31,0.309688,1000000
32,0.287166,1000000
33,0.479422,1000000
34,0.531152,1000000
35,0.318808,1000000
36,0.337859,1000000
37,0.499935,1000000
38,0.49579,1000000
39,0.323347,1000000
40,0.308672,1000000
41,0.369644,1000000
42,0.324001,1000000
43,0.425861,1000000
44,0.520624,1000000
45,0.644011,1000000
46,0.714345,1000000
47,0.433945,1000000
48,0.530214,1000000
49,0.294279,1000000
50,0.510688,1000000
51,0.395679,1000000
52,0.409054,1000000
53,0.291912,1000000
54,0.362,1000000
55,0.448512,1000000
56,0.852591,1000000
57,0.449178,1000000
58,0.30456,1000000
59,0.35293,1000000
60,0.277666,1000000
61,0.306928,1000000
62,0.529856,1000000
63,0.376424,1000000
64,0.32817,1000000
65,0.500895,1000000
66,0.315858,1000000
67,0.542446,1000000
68,0.452621,1000000
69,0.646011,1000000
70,0.305069,1000000
71,0.281226,1000000
72,0.324854,1000000
73,0.496219,1000000
74,0.294454,1000000
75,0.402309,1000000
76,0.30803,1000000
77,0.406401,1000000
78,0.490799,1000000
79,0.300481,1000000
80,0.26131,1000000
81,0.28983,1000000
82,0.578442,1000000
83,0.564621,1000000
84,0.350471,1000000
85,0.481106,1000000
86,0.374161,1000000
87,0.517883,1000000
88,0.375261,1000000
89,0.349794,1000000
90,0.298285,1000000
91,0.29732,1000000
92,0.342891,1000000
93,0.425365,1000000
94,0.300271,1000000
95,0.474871,1000000
96,0.304618,1000000
97,0.526388,1000000
98,0.309383,1000000
99,0.310699,1000000
100,0.594939,1000000
