1,0.334443,1000000
2,0.335616,1000000
3,0.273126,1000000
4,0.272791,1000000
5,0.277233,1000000
6,0.270097,1000000
7,0.295051,1000000
8,0.519656,1000000
9,0.264192,1000000
10,0.311424,1000000
11,0.279845,1000000
12,0.323047,1000000
13,0.28701,1000000
14,0.304543,1000000
15,0.325592,1000000
16,0.388407,1000000
17,0.331053,1000000
18,0.299452,1000000
19,0.284976,1000000
20,0.279922,1000000
21,0.295358,1000000
22,0.345751,1000000
23,0.304485,1000000
24,0.269256,1000000
25,0.49876,1000000
26,0.295184,1000000
27,0.652546,1000000
28,0.31034,1000000
29,0.321425,1000000
30,0.294246,1000000
31,0.298163,1000000
32,0.307893,1000000
33,0.484356,1000000
34,0.384947,1000000
35,0.314248,1000000
36,0.299002,1000000
37,0.277573,1000000
38,0.338386,1000000
39,0.301909,1000000
40,0.292629,1000000
41,0.329319,1000000
42,0.31252,1000000
43,0.321858,1000000
44,0.422647,1000000
45,0.366109,1000000
46,0.38784,1000000
47,0.322958,1000000
48,0.316185,1000000
49,0.315821,1000000
50,0.347851,1000000
51,0.289905,1000000
52,0.548789,1000000
53,0.292383,1000000
54,0.407675,1000000
55,0.370822,1000000
56,0.306682,1000000
57,0.360807,1000000
58,0.598987,1000000
59,0.310454,1000000
60,0.600218,1000000
61,0.299507,1000000
62,0.282447,1000000
63,0.286168,1000000
64,0.39188,1000000
65,0.347212,1000000
66,0.287544,1000000
67,0.29596,1000000
68,0.329769,1000000
69,0.282021,1000000
70,0.302188,1000000
71,0.285819,1000000
72,0.553883,1000000
73,0.290967,1000000
74,0.342607,1000000
75,0.306672,1000000
76,0.331101,1000000
77,0.319972,1000000
78,0.552377,1000000
79,0.288648,1000000
80,0.304663,1000000
81,0.277382,1000000
82,0.303438,1000000
83,0.321646,1000000
84,0.448109,1000000
85,0.287663,1000000
86,0.290533,1000000
87,0.583362,1000000
88,0.368116,1000000
89,0.337735,1000000
90,0.30506,1000000
91,0.292774,1000000
92,0.298278,1000000
93,0.337604,1000000
94,0.338686,1000000
95,0.348246,1000000
96,0.271696,1000000
97,0.532945,1000000
98,0.316449,1000000
99,0.363159,1000000
100,0.270733,1000000
