1,0.348561,1000000
2,0.349013,1000000
3,0.251406,1000000
4,0.301112,1000000
5,0.289705,1000000
6,0.319981,1000000
7,0.369537,1000000
8,0.309202,1000000
9,0.273159,1000000
10,0.490899,1000000
11,0.258128,1000000
12,0.378229,1000000
13,0.281671,1000000
14,0.466496,1000000
15,0.2832,1000000
16,0.315645,1000000
17,0.303165,1000000
18,0.331535,1000000
19,0.273966,1000000
20,0.424927,1000000
21,0.302498,1000000
22,0.296774,1000000
23,0.267989,1000000
24,0.369177,1000000
25,0.395487,1000000
26,0.347589,1000000
27,0.31372,1000000
28,0.357862,1000000
29,0.316672,1000000
30,0.623884,1000000
31,0.377492,1000000
32,0.311697,1000000
33,0.566215,1000000
34,0.287429,1000000
35,0.382546,1000000
36,0.370591,1000000
37,0.277296,1000000
38,0.341101,1000000
39,0.316771,1000000
40,0.328061,1000000
41,0.390384,1000000
42,0.337875,1000000
43,0.358673,1000000
44,0.414744,1000000
45,0.370655,1000000
46,0.353875,1000000
47,0.338518,1000000
48,0.534545,1000000
49,0.406432,1000000
50,0.292186,1000000
51,0.555554,1000000
52,0.327322,1000000
53,0.313,1000000
54,0.285422,1000000
55,0.342672,1000000
56,0.434437,1000000
57,0.399965,1000000
58,0.347748,1000000
59,0.278377,1000000
60,0.312711,1000000
61,0.283546,1000000
62,0.317986,1000000
63,0.329462,1000000
64,0.309798,1000000
65,0.273295,1000000
66,0.418693,1000000
67,0.277014,1000000
68,0.281955,1000000
69,0.309586,1000000
70,0.383203,1000000
71,0.280872,1000000
72,0.274585,1000000
73,0.270512,1000000
74,0.294777,1000000
75,0.356824,1000000
76,0.540887,1000000
77,0.317436,1000000
78,0.516468,1000000
79,0.264362,1000000
80,0.295311,1000000
81,0.278325,1000000
82,0.285472,1000000
83,0.291408,1000000
84,0.27561,1000000
85,0.318343,1000000
86,0.278933,1000000
87,0.273325,1000000
88,0.449995,1000000
89,0.352574,1000000
90,0.295116,1000000
91,0.296397,1000000
92,0.306987,1000000
93,0.314195,1000000
94,0.586224,1000000
95,0.306338,1000000
96,0.272982,1000000
97,0.277328,1000000
98,0.3116,1000000
99,0.540991,1000000
100,0.476769,1000000
