1,0.225998,1000000
2,0.226136,1000000
3,0.197928,1000000
4,0.20109,1000000
5,0.428004,1000000
6,0.264532,1000000
7,0.191786,1000000
8,0.191733,1000000
9,0.205076,1000000
10,0.214018,1000000
11,0.221312,1000000
12,0.437484,1000000
13,0.241169,1000000
14,0.248933,1000000
15,0.250338,1000000
16,0.599675,1000000
17,0.209878,1000000
18,0.202304,1000000
19,0.216338,1000000
20,0.23924,1000000
21,0.201119,1000000
22,0.191396,1000000
23,0.229526,1000000
24,0.206998,1000000
25,0.189574,1000000
26,0.212554,1000000
27,0.262723,1000000
28,0.269449,1000000
29,0.254364,1000000
30,0.210685,1000000
31,0.207987,1000000
32,0.25721,1000000
33,0.240749,1000000
34,0.244354,1000000
35,0.237591,1000000
36,0.240637,1000000
37,0.220769,1000000
38,0.237955,1000000
39,0.202958,1000000
40,0.341519,1000000
41,0.275758,1000000
42,0.235003,1000000
43,0.227167,1000000
44,0.320873,1000000
45,0.294169,1000000
46,0.440738,1000000
47,0.235495,1000000
48,0.207358,1000000
49,0.233547,1000000
50,0.217763,1000000
51,0.201828,1000000
52,0.193771,1000000
53,0.208732,1000000
54,0.212111,1000000
55,0.251647,1000000
56,0.258541,1000000
57,0.270988,1000000
58,0.205624,1000000
59,0.224539,1000000
60,0.255463,1000000
61,0.199466,1000000
62,0.228221,1000000
63,0.209109,1000000
64,0.242732,1000000
65,0.235848,1000000
66,0.224738,1000000
67,0.32259,1000000
68,0.204419,1000000
69,0.22981,1000000
70,0.251402,1000000
71,0.23813,1000000
72,0.200813,1000000
73,0.214341,1000000
74,0.23071,1000000
75,0.248763,1000000
76,0.20395,1000000
77,0.216809,1000000
78,0.238044,1000000
79,0.214517,1000000
80,0.24997,1000000
81,0.313989,1000000
82,0.210932,1000000
83,0.230042,1000000
84,0.262975,1000000
85,0.200143,1000000
86,0.25785,1000000
87,0.246163,1000000
88,0.253984,1000000
89,0.231503,1000000
90,0.207728,1000000
91,0.254542,1000000
92,0.25007,1000000
93,0.229062,1000000
94,0.274541,1000000
95,0.217459,1000000
96,0.200374,1000000
97,0.330567,1000000
98,0.20893,1000000
99,0.231696,1000000
100,0.2552,1000000
