1,0.0157668
2,0.0156969
3,0.0206394
4,0.0156904
5,0.0176905
6,0.0200118
7,0.0212584
8,0.0162993
9,0.0229489
10,0.0155836
11,0.0171839
12,0.0171555
13,0.0149338
14,0.0185203
15,0.0262016
16,0.0170191
17,0.0164092
18,0.019771
19,0.0158689
20,0.0181745
21,0.0187751
22,0.0154365
23,0.0157507
24,0.0148204
25,0.0147995
26,0.0203606
27,0.0167671
28,0.0187702
29,0.0161182
30,0.0279502
31,0.0288716
32,0.0181965
33,0.0158818
34,0.0234853
35,0.0149846
36,0.0392144
37,0.0214582
38,0.0183224
39,0.0273183
40,0.0231637
41,0.0149542
42,0.0148797
43,0.0183155
44,0.0186341
45,0.0209019
46,0.0199266
47,0.0195476
48,0.0233967
49,0.0219252
50,0.0193799
51,0.0166467
52,0.016257
53,0.0176204
54,0.0275421
55,0.0191122
56,0.042993
57,0.0405051
58,0.019113
59,0.0211829
60,0.0180755
61,0.0184992
62,0.0152056
63,0.0289009
64,0.0181463
65,0.016428
66,0.0298706
67,0.0180731
68,0.0382576
69,0.0227263
70,0.0161864
71,0.0227834
72,0.0153085
73,0.0202516
74,0.0267673
75,0.0167348
76,0.0148839
77,0.0399808
78,0.0211223
79,0.0142231
80,0.0161235
81,0.0162091
82,0.014736
83,0.0182092
84,0.0172607
85,0.0147145
86,0.040275
87,0.0238399
88,0.0323564
89,0.0150981
90,0.0405347
91,0.0162008
92,0.0197538
93,0.0179588
94,0.019521
95,0.0222287
96,0.0167713
97,0.0604527
98,0.024202
99,0.0163833
100,0.0171792
