1,0.00213653
2,0.00156827
3,0.00162338
4,0.00151085
5,0.00165903
6,0.00165112
7,0.00201378
8,0.00161169
9,0.00165246
10,0.0016562
11,0.00195319
12,0.00208464
13,0.00208664
14,0.002443
15,0.00243275
16,0.00166483
17,0.00213669
18,0.00174898
19,0.00220741
20,0.00213172
21,0.00219739
22,0.00444996
23,0.001874
24,0.0021775
25,0.001934
26,0.00193177
27,0.00177882
28,0.00174052
29,0.00172179
30,0.00201185
31,0.00201591
32,0.00189268
33,0.00261806
34,0.00238102
35,0.00178612
36,0.00191358
37,0.00355508
38,0.00184668
39,0.0018879
40,0.00219441
41,0.00203456
42,0.00201225
43,0.0018131
44,0.00185494
45,0.00222417
46,0.00246586
47,0.0025112
48,0.00217501
49,0.00261141
50,0.00228307
51,0.00181442
52,0.002103
53,0.00205705
54,0.00190458
55,0.00213363
56,0.00218828
57,0.00186484
58,0.00257799
59,0.00250727
60,0.00191749
61,0.00336176
62,0.00457582
63,0.00368545
64,0.00188636
65,0.00211764
66,0.00239558
67,0.0021017
68,0.00200884
69,0.00216783
70,0.00205747
71,0.00210434
72,0.00195773
73,0.00375856
74,0.00236092
75,0.00184152
76,0.00230323
77,0.00253371
78,0.00193914
79,0.00223979
80,0.00194944
81,0.00199996
82,0.00189337
83,0.00192389
84,0.00179476
85,0.00180102
86,0.0048794
87,0.00249037
88,0.00195655
89,0.00180655
90,0.00181597
91,0.00195262
92,0.00228299
93,0.00495304
94,0.00379569
95,0.00279844
96,0.00252131
97,0.00203235
98,0.00226037
99,0.00194585
100,0.00213105
