1,0.00243875
2,0.00241344
3,0.00258371
4,0.00222078
5,0.0024179
6,0.00231391
7,0.00320089
8,0.00209476
9,0.00202743
10,0.00274499
11,0.0023685
12,0.00222987
13,0.00251553
14,0.00422866
15,0.00472414
16,0.00249036
17,0.00227966
18,0.00312664
19,0.00321868
20,0.00281781
21,0.00296018
22,0.00292799
23,0.00200498
24,0.00229544
25,0.00241467
26,0.00389396
27,0.00237203
28,0.00257863
29,0.00224683
30,0.00213111
31,0.00262646
32,0.00237518
33,0.0022159
34,0.00310671
35,0.00247634
36,0.00336213
37,0.00293378
38,0.00224982
39,0.00246313
40,0.002307
41,0.00262828
42,0.0030672
43,0.00267674
44,0.00314402
45,0.00230708
46,0.002732
47,0.00214599
48,0.00283833
49,0.00240922
50,0.00222591
51,0.0025853
52,0.00258177
53,0.00261338
54,0.00345252
55,0.00231899
56,0.00266899
57,0.00225473
58,0.00210951
59,0.00236908
60,0.00283866
61,0.00303952
62,0.00328023
63,0.00262568
64,0.00274322
65,0.00311508
66,0.00394793
67,0.00276529
68,0.00220653
69,0.00228349
70,0.00231221
71,0.00260169
72,0.00285935
73,0.00257292
74,0.00306315
75,0.00354582
76,0.00268157
77,0.00309644
78,0.0031183
79,0.00322756
80,0.00412593
81,0.00332968
82,0.00252802
83,0.00250077
84,0.00289672
85,0.00219145
86,0.00275575
87,0.00278282
88,0.00237189
89,0.0022858
90,0.00227952
91,0.00377729
92,0.00271479
93,0.00296189
94,0.00322373
95,0.00489756
96,0.00229075
97,0.00230846
98,0.00275833
99,0.00352724
100,0.00295484
