1,0.014958
2,0.0146051
3,0.013318
4,0.0143731
5,0.0189798
6,0.0226615
7,0.0130084
8,0.017147
9,0.0131567
10,0.0180319
11,0.0134105
12,0.014339
13,0.0131094
14,0.0227749
15,0.0120359
16,0.0162028
17,0.015041
18,0.0156651
19,0.0139209
20,0.0123564
21,0.0126852
22,0.0168272
23,0.0120381
24,0.0147574
25,0.015289
26,0.0252783
27,0.0305845
28,0.0137749
29,0.0160601
30,0.0115249
31,0.0144755
32,0.013754
33,0.0120439
34,0.0146374
35,0.0133523
36,0.0134194
37,0.0118987
38,0.0114584
39,0.0177529
40,0.0131305
41,0.0113917
42,0.0150619
43,0.0152602
44,0.0143495
45,0.0146601
46,0.0151248
47,0.0129525
48,0.0122791
49,0.0223329
50,0.0244413
51,0.0118978
52,0.0160961
53,0.0112105
54,0.0162899
55,0.0152976
56,0.0167341
57,0.0156676
58,0.0255539
59,0.0202647
60,0.012668
61,0.0127139
62,0.0124108
63,0.0152366
64,0.0115482
65,0.0156663
66,0.0207965
67,0.0153762
68,0.013483
69,0.0145273
70,0.0146922
71,0.0194881
72,0.0120927
73,0.0124843
74,0.0131939
75,0.0139189
76,0.0184651
77,0.0139156
78,0.015871
79,0.012395
80,0.0122487
81,0.0127447
82,0.013281
83,0.0123508
84,0.0156207
85,0.0161018
86,0.0134954
87,0.0167357
88,0.0129616
89,0.0120404
90,0.0257661
91,0.0134767
92,0.0122742
93,0.0122335
94,0.0131024
95,0.0139073
96,0.0253853
97,0.0249305
98,0.0146453
99,0.0127783
100,0.014522
