1,0.159545
2,0.163229
3,0.152961
4,0.15573
5,0.145346
6,0.14148
7,0.175679
8,0.150921
9,0.151557
10,0.252632
11,0.143372
12,0.148536
13,0.186393
14,0.152793
15,0.192399
16,0.156248
17,0.157846
18,0.179285
19,0.254384
20,0.151798
21,0.154636
22,0.160642
23,0.146797
24,0.161402
25,0.168995
26,0.191682
27,0.182835
28,0.203367
29,0.234321
30,0.188128
31,0.334373
32,0.284036
33,0.185515
34,0.31443
35,0.352996
36,0.221203
37,0.219278
38,0.221146
39,0.175826
40,0.236068
41,0.157589
42,0.160206
43,0.161547
44,0.157206
45,0.153583
46,0.33462
47,0.155428
48,0.156152
49,0.163711
50,0.156398
51,0.177274
52,0.167474
53,0.150266
54,0.16316
55,0.157461
56,0.16291
57,0.34231
58,0.300398
59,0.177944
60,0.190445
61,0.163721
62,0.280607
63,0.181422
64,0.207096
65,0.18147
66,0.276986
67,0.163933
68,0.175022
69,0.187001
70,0.288191
71,0.192847
72,0.170548
73,0.161638
74,0.257008
75,0.156997
76,0.148076
77,0.159976
78,0.193192
79,0.148976
80,0.179412
81,0.161707
82,0.176301
83,0.153568
84,0.141596
85,0.154553
86,0.153638
87,0.148787
88,0.264895
89,0.154079
90,0.242944
91,0.151369
92,0.172849
93,0.211364
94,0.208458
95,0.175315
96,0.205221
97,0.159162
98,0.170507
99,0.174378
100,0.221692
